B&B-HB-MHV,BestFS-HB-MHV,B&B-HB-MVPWU,BestFS-HB-MVPWU,B&B-HB-MCF,BestFS-HB-MCF,01LP,BoolOpt
0.776475,0.730166,4.574677,4.714769,0.554541,0.489884,0.505029,0.432217
0.706283,0.692595,0.140383,0.140091,0.178537,0.124072,0.578715,1.509554
0.538232,0.569686,0.229506,0.206788,0.229797,0.216982,0.34222,0.291833
0.785504,0.779678,0.174751,0.158732,0.179702,0.161644,0.544056,0.698711
0.782883,0.786668,0.235622,0.244651,0.260087,0.25368,0.523378,0.443284
0.712982,0.685896,0.181449,0.159606,0.150285,0.123491,0.595316,0.764242
0.764825,0.758709,0.288338,0.276688,0.207371,0.186692,0.589201,0.508524
0.779387,0.788125,0.142131,0.144752,0.140674,0.135723,0.570269,3.0526
0.765116,0.755505,0.27232,0.246981,0.239408,0.242029,0.530077,0.639295
0.669877,0.665217,0.140091,0.13281,0.145917,0.138344,0.456681,4.129064
0.773853,0.767446,0.20504,0.211157,0.196303,0.191935,0.651819,0.557163
0.802688,0.723176,0.080385,0.078638,0.085045,0.087375,0.887442,0.869966
0.263582,0.247855,0.090871,0.082132,0.101938,0.088832,0.934624,0.832977
0.93812,0.925595,0.14184,0.122907,0.277853,0.17242,0.840259,2.271466
0.962293,0.911324,0.362899,0.345132,0.357365,0.340763,0.417945,1.710517
0.899674,0.83123,0.31426,0.306978,0.330861,0.315133,0.376296,0.355909
0.823075,0.804435,0.270281,0.283388,0.282222,0.279892,0.441828,0.888898
0.893558,0.792785,0.364937,0.238243,0.401634,0.220477,0.596773,0.71473
0.808803,0.798901,0.3562,0.31426,0.368433,0.325328,0.366393,0.333191
0.907829,0.834725,0.357365,0.352413,0.358529,0.346588,0.36086,0.419693
0.802978,0.802396,0.184362,0.191643,0.200963,0.195138,0.58192,0.794241
0.726671,0.77298,0.142713,0.136596,0.158149,0.148246,0.741234,0.62619
0.721138,0.649198,0.252223,0.253389,0.260378,0.246981,0.358821,0.315425
0.800648,0.809677,0.152033,0.158441,0.154072,0.150868,0.884529,0.713856
0.779387,0.785503,0.234457,0.214652,0.251932,0.233874,0.621238,0.585123
0.854821,0.777349,0.259214,0.229215,0.272611,0.265038,0.452021,0.551046
0.807347,0.791911,0.194265,0.18145,0.1931,0.188439,0.586579,0.77298
0.808221,0.832978,0.144752,0.137762,0.157276,0.139509,0.508524,7.68582
0.782009,0.801522,0.224554,0.216108,0.251932,0.235331,0.642499,0.620947
0.787251,0.838512,0.911324,0.991709,1.419265,1.353152,0.5726,1.039184
0.914236,0.993748,0.162518,0.175333,0.180576,0.19077,0.412411,49.925643
0.713565,0.691139,0.144169,0.112714,0.10223,0.070483,0.458429,3.05027
0.838511,0.900256,0.369015,0.357365,0.313095,0.263582,0.587745,0.51231
1.005398,0.963166,0.346297,0.314551,0.349793,0.317463,0.564153,0.490176
0.961128,0.932294,0.198051,0.185818,0.28397,0.253389,0.498039,5.687548
1.206943,1.167042,0.445323,0.431634,0.434837,0.469205,0.46804,0.518718
1.111122,0.988797,0.337269,0.328239,0.517552,0.527747,0.896179,8.458217
1.025495,1.145489,0.255718,0.265038,0.271446,0.273194,0.683566,0.638131
1.007728,0.965496,0.216691,0.203294,0.223389,0.203002,0.632888,0.588909
0.940158,0.928799,0.263582,0.244651,0.236496,0.237952,0.535027,0.879578
0.836472,0.880743,0.166595,0.168925,0.170382,0.164556,0.63114,1.916723
0.828027,0.894431,0.151742,0.15378,0.202128,0.187857,0.569395,20.058739
0.94773,0.93608,0.191935,0.185818,0.203293,0.180285,0.842297,0.636383
0.794824,0.856569,0.211739,0.219895,0.21873,0.22339,0.505029,3.278029
1.065396,0.969283,0.306105,0.28892,0.310765,0.285717,0.585997,0.713565
0.9055,0.911615,0.266204,0.278436,0.272029,0.277853,0.66813,0.530368
0.969574,0.992874,0.095239,0.110384,0.115917,0.235039,0.937537,0.835307
1.24335,1.104132,2.365249,2.452333,0.452313,0.444449,0.461341,0.430178
1.068599,0.954429,0.641043,0.596482,0.599686,0.299405,0.945983,4.323036
1.029864,1.037727,0.20475,0.208244,0.221641,0.232419,0.748515,0.611918
1.047338,1.121316,0.213196,0.232127,0.221642,0.228341,0.870841,0.727836
1.076754,1.181313,0.262126,0.239991,0.307561,0.262999,0.709779,1.126267
0.95472,1.01501,0.625315,0.22135,0.292415,0.247564,0.648324,1.183935
1.047629,1.190051,0.415324,0.392897,0.393189,0.37717,0.527164,0.578424
1.094229,12.795525,0.226885,0.216691,0.282805,0.257466,0.84288,2.942216
1.120151,1.068309,0.178246,0.149994,0.154654,0.122908,1.077337,1.288785
1.297814,1.022,0.561823,0.458138,0.559493,0.475613,0.39348,0.338724
1.025786,1.655762,0.198051,0.188731,0.216108,0.192516,1.152189,0.970448
1.191216,0.867928,0.343094,0.342511,0.554833,0.309599,0.542891,0.514349
1.023456,1.008602,0.311348,0.29562,0.252223,0.222807,0.463089,0.735991
1.026077,1.038892,0.22601,0.241447,0.246107,0.234748,0.706575,0.790164
0.904916,0.985884,0.371636,0.394353,0.376879,0.389985,0.514058,0.451439
0.941614,1.011223,0.420275,0.38416,0.439206,0.388237,0.436002,0.562115
1.015883,0.924721,0.312803,0.237079,0.21873,0.212904,0.530076,14.261099
1.142578,1.221798,0.414159,0.430178,0.459011,0.456973,0.583375,0.512311
1.103841,1.175197,0.329988,0.315716,0.373674,0.328822,0.685896,0.569104
1.294611,1.123063,0.266786,0.23271,0.300571,0.253097,0.872005,0.74269
1.459459,1.323153,0.240282,0.19805,0.236787,0.21436,1.121607,14.488566
0.912198,0.987632,0.153781,0.143878,0.184362,0.111258,0.645412,1.708478
1.043844,1.118404,0.406586,0.448526,0.42377,0.402217,0.569687,0.653275
1.061027,1.108501,0.237369,0.203002,0.249602,0.208536,0.794241,0.699002
1.110831,0.954138,0.177954,0.151741,0.163392,0.13485,0.516387,14.81535
1.097433,1.11753,0.633179,0.695798,0.219021,0.214361,0.775018,3.338317
1.642364,1.555571,0.318337,0.290086,0.50532,0.343094,0.662596,43.539676
1.096851,1.086948,9.389637,7.606016,1.229079,1.255291,0.794823,0.636092
1.162091,1.114908,0.218438,0.207371,0.207954,0.19077,0.699585,6.757603
1.18976,1.153936,0.210866,0.199798,0.201545,0.179993,0.890063,0.779388
1.942934,1.839541,1.761486,1.474312,4.157024,3.123957,0.76832,1.418975
1.070056,1.016466,0.187857,0.175625,0.198633,0.173003,0.733078,19.239451
0.98035,1.027242,2.676596,0.37251,3.798785,0.292125,0.77531,13.495401
1.030445,1.05724,0.252224,0.260669,0.247855,0.241738,0.665508,8.182403
1.303348,1.184809,0.484059,0.45872,0.48668,0.465419,0.491632,0.668712
1.219468,1.151314,4.171878,3.889073,0.436003,0.415324,0.696963,0.988506
1.031611,1.029281,0.369598,0.35853,0.368724,0.357947,0.678614,0.715894
1.225293,1.221798,0.092909,0.077764,0.103394,0.08825,1.177819,1.246262
1.543921,1.437615,4.609045,4.246147,1.127141,0.911907,0.745894,0.574056
1.154227,1.137044,0.305814,0.294746,0.224554,0.216399,0.627646,10.594834
1.187139,1.228788,0.273484,0.27028,0.304648,0.265038,0.629102,9.023244
1.266359,1.033067,0.817833,0.857151,0.925304,0.613374,0.803852,11.398686
1.31325,1.121025,0.380665,0.373674,0.530368,0.328531,0.619199,9.628754
1.095395,1.166168,0.271737,0.282514,0.297076,0.297658,0.726671,4.071104
1.236069,1.199953,0.222516,0.22601,0.286299,0.27232,0.769484,11.529748
1.130053,1.11054,0.256883,0.236205,0.255718,0.224264,0.793367,4.997282
1.05957,1.106753,0.076016,0.066405,0.087666,0.073687,0.824532,0.990836
0.989961,1.00831,0.080094,0.055629,0.08592,0.061162,0.891227,1.054328
1.174032,1.085201,0.213778,0.190187,0.224554,0.194556,0.990835,0.915984
1.121607,1.058115,0.033202,0.024173,0.045143,0.03029,1.367132,1.207526
1.199954,1.103258,0.445322,0.40513,0.454351,0.419692,0.590365,0.532407
1.270145,1.173159,0.402217,0.362899,0.406004,0.377752,0.687352,0.799484
1.244515,1.128015,0.403673,0.31193,0.353287,0.311347,0.756087,1.905655
1.021416,1.051998,0.435128,0.388529,0.405421,0.355327,0.744437,0.719681
1.074715,1.005398,0.399305,0.207953,0.291542,0.248437,0.88482,6.343736
1.0852,1.144033,0.930837,0.844627,0.395518,0.343967,0.898509,4.913111
1.15481,1.112287,0.385033,0.342219,0.282222,0.234165,0.675994,5.401539
1.311211,1.190924,0.371927,0.364063,0.37251,0.373675,0.71473,0.762203
1.100055,1.178983,1.275097,0.387655,1.444313,0.342511,0.836182,16.620232
1.150441,1.218885,0.422023,0.378917,0.439498,0.38882,0.906664,0.729584
1.335676,1.435285,0.38882,0.369014,0.41212,0.366977,0.778513,0.695798
1.166169,1.221798,0.309017,0.267951,0.296493,0.252515,0.848705,0.842006
1.233739,1.414605,0.452604,0.481438,0.460759,0.403092,0.477651,3.375015
1.235195,1.21539,0.080094,0.069318,0.098151,0.077764,0.79162,0.983845
1.169372,1.142578,0.066696,0.062037,0.082132,0.071356,0.929672,0.99637
1.42946,1.360433,0.518136,0.522795,0.502699,0.52396,0.615705,0.547843
1.286164,1.228205,0.356199,0.344841,0.358238,0.324162,0.792202,1.265777
1.308591,1.237525,0.240282,0.226593,0.247563,0.225429,0.884238,1.520912
1.254418,1.139665,0.225428,0.195138,0.229215,0.214652,0.964914,0.88948
1.356938,1.221798,0.168343,0.136014,0.167178,0.13747,0.546387,16.883231
1.35519,1.238108,0.348336,0.325618,0.365229,0.336978,0.832686,1.26898
1.531979,1.466448,0.334939,0.300571,0.360277,0.306396,0.890645,0.749388
1.277718,1.252961,0.267369,0.236496,0.30261,0.257757,0.744146,2.705721
1.304804,1.404703,0.347462,0.366394,0.380374,0.350666,0.783756,1.764107
1.473147,1.422469,0.392023,0.418528,0.417363,0.421731,0.749679,0.858899
1.355773,1.347618,0.112423,0.10019,0.128151,0.107472,1.204614,1.106753
1.481884,1.36422,0.472118,0.441828,0.479981,0.460468,0.777349,0.686187
1.347035,1.23869,0.226011,0.217273,0.224555,0.203875,0.950352,1.273348
1.530232,1.577123,0.554541,0.495417,0.573473,0.510562,0.614248,0.544347
1.467613,1.435866,0.556871,0.546386,11.994876,0.594734,0.67774,0.568231
1.428877,1.41082,0.160771,0.151742,0.189313,0.164266,0.934915,2.58689
1.486254,1.444022,0.128733,0.129607,0.148829,0.138636,1.280048,1.161217
1.382276,1.452177,0.554542,0.583667,0.544639,0.544348,0.550464,0.802105
1.730031,1.563726,0.657644,0.659684,0.633762,0.655606,0.543766,0.69842
1.460332,1.365384,0.583958,0.518717,0.608714,0.537941,0.597064,0.582501
1.933615,1.959828,0.376879,0.335521,0.239699,0.1698,4.153529,7.386705
1.452469,1.471108,0.45406,0.401926,0.460759,0.397266,0.829774,0.775018
1.505185,1.614695,0.489302,0.510563,0.536775,0.50532,0.825405,0.729292
1.484215,1.427421,0.534155,0.567356,0.57027,0.601142,0.63551,0.556581
1.838085,1.694789,0.625899,0.570561,0.577259,0.530076,0.678905,0.760456
1.538387,1.570716,0.481147,0.43775,0.472117,0.411829,0.89414,0.815211
1.585279,1.656344,0.502116,0.525708,0.548425,0.532407,0.692012,0.979477
1.643237,1.612074,0.616287,0.593278,0.63114,0.593278,0.771524,0.876083
1.601588,1.59256,0.359404,0.340472,0.352123,0.334356,1.14782,1.004816
1.592559,1.534892,0.47736,0.458137,0.440372,0.419692,0.860938,0.811425
1.710807,1.658382,0.683275,0.681819,0.677159,0.644829,0.610171,0.744437
1.680517,1.624597,0.11417,0.101355,0.14912,0.126112,1.384607,1.910606
1.430916,1.510136,0.903751,0.915692,0.598229,0.521631,0.770942,0.861521
1.651393,1.589356,1.734108,1.686925,0.345133,0.350667,1.095394,0.999864
1.607996,1.724788,0.413868,0.415033,0.440662,0.418236,0.944235,1.066852
1.909732,1.719836,0.561241,0.551629,0.53765,0.557163,0.789289,0.713564
1.860802,1.932158,0.766572,0.759,0.756961,0.668129,0.66813,0.564736
2.058853,1.997981,1.999438,1.176653,0.583084,0.567939,1.702653,2.82193
1.872744,1.886723,0.602307,0.53328,0.601142,0.530659,1.302183,0.952391
1.688672,1.61819,0.477652,0.510854,0.487554,0.493087,0.558619,7.866977
1.617316,1.676441,0.530076,0.466875,0.516679,0.457264,0.585705,2.01866
1.854394,1.806047,0.340181,0.341055,0.390568,0.396975,1.194129,1.125102
1.83226,1.738767,0.295329,0.259796,0.333483,0.281931,1.327812,1.321988
1.868957,1.842453,0.697837,0.734243,0.726089,0.755213,0.803852,0.656771
2.361171,2.321852,0.718807,0.589201,0.749971,0.611336,1.053163,1.065396
2.360879,2.264767,0.632597,0.575803,0.681527,0.671042,1.130636,1.121899
2.027688,1.966234,0.649489,0.673372,0.685896,0.688808,1.265777,0.83589
1.881189,1.927498,0.507359,0.451148,0.48202,0.411537,1.054911,0.931712
2.234186,2.153218,0.74735,0.705118,1.08287,1.11549,0.632889,491.519066
1.824396,1.722167,0.579298,0.554833,0.581337,0.512019,0.77764,14.157705
1.963031,2.00701,0.74036,0.807057,0.697837,0.766281,0.701332,0.636383
2.024485,2.005844,0.402217,0.431925,0.356199,0.373966,1.16646,1.065104
1.863423,1.883228,0.45639,0.461341,0.467166,0.471244,1.095103,0.932877
3.529087,3.648791,1.757408,1.829056,1.071221,0.990253,0.536484,2131.432494
2.860958,2.802998,0.092618,0.043687,0.082424,0.063784,2.316319,2.059144
2.099337,2.100502,0.260087,0.266494,0.294455,0.298532,1.326939,1.283252
1.870995,1.93478,0.602307,0.629393,0.485224,0.508524,0.608424,6.736051
3.795291,3.800824,1.23636,0.734243,0.772397,0.77764,1.46441,1871.002072
2.081861,2.136908,0.876665,0.949769,0.911033,0.980059,0.506194,1.111122
2.224574,2.196323,0.722011,0.759291,0.706575,0.767737,0.779388,0.720555
2.443303,2.453206,0.895596,0.930255,0.733952,0.76366,0.67541,0.700458
2.396121,2.483496,0.613666,0.64949,1.287329,0.992874,1.272766,1.624889
2.486117,2.943964,0.819289,1.035688,0.904334,0.953265,0.911906,0.843171
2.97571,2.948041,0.985011,1.079958,0.972196,1.074133,1.012388,0.883364
2.473303,2.625336,0.826861,0.889771,0.76832,0.695216,0.83123,3.797329
2.737759,2.911635,1.372666,1.064814,1.272766,0.992001,0.866472,0.791037
2.75436,2.535921,0.547552,0.504738,0.460176,0.434546,1.480137,9.494488
3.846551,3.652869,1.184809,1.234904,1.191798,1.216555,1.315289,2.308455
3.924897,4.289251,1.069474,1.016174,1.181313,1.047629,1.049668,0.968701
3.015903,3.216866,1.22005,1.321696,1.106171,1.141995,0.594734,3.214828
3.240749,3.511321,0.905207,0.921809,0.921227,0.900839,1.193546,1.081706
2.787562,2.799795,0.74036,0.763951,0.499495,0.501243,0.659974,145.703496
14.09363,3.197061,1.499651,1.064522,1.374996,1.061027,1.488001,1.236651
2.990273,2.985904,0.944236,1.019087,0.972196,1.111704,0.942779,0.89647
3.006875,2.89649,0.583085,0.559202,0.557745,0.610753,1.091026,0.902295
3.951983,3.841599,0.84055,0.878121,0.784338,0.851618,1.802552,1.64615
3.61821,3.499962,1.109666,1.204614,1.068017,1.122481,1.301309,2.136908
3.671508,3.532582,1.165877,1.184226,1.314706,1.19209,1.266068,1.992156
